,0
360度評価_共有貢献度_cv,0.07867176516133263
360度評価_信頼度_mean,0.07845460314290317
研修時間_iqr,0.07839277257149334
月例給与_円_mid_mean,0.07771256372473206
360度評価_信頼度_std,0.07761876490072807
入社時メモ_tfidf_svd_0,0.07715347952192478
360度評価者数_q3_mean_exp,0.07641122684353326
初期等級_num,0.07538473680489126
360度評価_親和度_diff,0.07418672545372298
欠勤日数_mid_mean,0.07410196204031663
360度評価_親和度_acceleration_exp,0.07349583952172548
360度評価_信頼度_q25,0.07334294154334105
情報共有件数_q2_mean_exp,0.07287470895408318
360度評価_親和度_ratio,0.07247531586643562
残業時間_late_early_ratio,0.07237939026120115
360度評価_共有貢献度_late_mean,0.07108075923298475
在宅勤務日数_early_mean,0.07062754815708566
360度評価_共有貢献度_q1_mean_exp,0.07042173180536053
研修時間_late_mean,0.07025544670542415
360度評価_親和度_max,0.06991263849982865
360度評価_親和度_late_mean,0.06983649147715623
上司との面談実施回数_cv,0.06964845664335194
在宅勤務日数_late_minus_early,0.06946924519245459
360度評価者数_q2_mean_exp,0.06924970498479507
残業時間_acceleration_exp,0.06920779039856301
在宅勤務日数_diff,0.06896686112868569
情報共有件数_q4_mean_exp,0.06690458529221391
在宅勤務日数_ratio,0.06664564417317258
360度評価者数_max,0.06663703091746376
欠勤日数_q1_mean_exp,0.06599431726065316
月例給与_円_cv,0.06598857855771992
情報共有件数_q1_mean_exp,0.06553954912605443
情報共有件数_late_early_ratio,0.06544250469449811
360度評価者数_median,0.06517385733754144
上司との面談実施回数_late_mean,0.06508669706101325
在宅勤務日数_q2_mean_exp,0.06375054220837877
部署ID_changes,0.06258011504874789
上司ID_unique_count,0.06255689591446392
360度評価_信頼度_min,0.06137260323832485
在宅勤務日数_mid_mean,0.06080920133015273
360度評価者数_ratio,0.060440241146545906
360度評価_親和度_missing_rate,0.05975391940778728
在宅勤務日数_late_mean,0.05907814144700446
360度評価_信頼度_q2_mean_exp,0.05868692772906446
同僚からのフィードバック_tfidf_svd_6,0.05797185052825349
有給取得率,0.05659529367261849
上司との面談実施回数_max,0.05601107500499839
欠勤_最長連続月数,0.055970584032605596
